ticker,thesis,strategy,expiry,human_readable_trade_legs,discovered,candidate_generated,constructions_attempted,best_construction,final_disposition,target_ticket_shown,targetable,exact_reason_if_not_targetable,hard_or_non_hard_blocker,current_reference,target_entry,price_target_miss_visible
DVA,Call Calendar,Call Calendar,2026-10-16,Call Calendar: sell DVA 2026-10-16 180C / buy DVA 2026-11-20 180C,True,True,36,Call Calendar: sell DVA 2026-10-16 180C / buy DVA 2026-11-20 180C,Avoid,False,False,no_usable_liquidity,hard,6.45 / 9.20,<= $9.20 debit,False
DVA,Put Broken-Wing Butterfly,Put Broken-Wing Butterfly,2026-10-16,Put Broken-Wing Butterfly: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P / buy DVA 2026-10-16 155P,True,True,36,Put Broken-Wing Butterfly: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P / buy DVA 2026-10-16 155P,Avoid,False,False,no_usable_liquidity;bid_ask_too_wide,hard,2.63 / 2.70,<= $2.70 debit,False
DVA,Call Broken-Wing Butterfly,Call Broken-Wing Butterfly,2026-10-16,Call Broken-Wing Butterfly: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C / buy DVA 2026-10-16 210C,True,True,36,Call Broken-Wing Butterfly: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C / buy DVA 2026-10-16 210C,Avoid,False,False,bid_ask_too_wide,hard,0.35 / 3.60,<= $3.60 debit,False
DVA,Put Butterfly,Put Butterfly,2026-10-16,Put Butterfly: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P / buy DVA 2026-10-16 165P,True,True,36,Put Butterfly: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P / buy DVA 2026-10-16 165P,Avoid,False,False,no_usable_liquidity,hard,0.90 / 4.50,<= $4.50 debit,False
DVA,Call Butterfly,Call Butterfly,2026-10-16,Call Butterfly: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C / buy DVA 2026-10-16 200C,True,True,36,Call Butterfly: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C / buy DVA 2026-10-16 200C,Research,False,False,thin_replay_sample:n=0,non-hard,1.55 / 4.80,<= $4.80 debit,False
DVA,Iron Butterfly,Iron Butterfly,2026-10-16,Iron Butterfly: buy DVA 2026-10-16 165P / sell DVA 2026-10-16 180P / sell DVA 2026-10-16 180C / buy DVA 2026-10-16 200C,True,True,36,Iron Butterfly: buy DVA 2026-10-16 165P / sell DVA 2026-10-16 180P / sell DVA 2026-10-16 180C / buy DVA 2026-10-16 200C,Avoid,False,False,no_usable_liquidity,hard,12.65 / 8.00,>= $8.00 credit,False
DVA,Call Ratio Spread,Call Ratio Spread,2026-10-16,Call Ratio Spread: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C,True,True,36,Call Ratio Spread: buy DVA 2026-10-16 180C / sell 2x DVA 2026-10-16 190C,Avoid,False,False,invalid non-positive combination natural price,hard,2.70 / 0.00,>= $0.00 credit,False
DVA,Put Ratio Spread,Put Ratio Spread,2026-10-16,Put Ratio Spread: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P,True,True,36,Put Ratio Spread: buy DVA 2026-10-16 180P / sell 2x DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,5.05 / 0.90,>= $0.90 credit,False
DVA,Short Strangle,Short Strangle,2026-10-16,Short Strangle: sell DVA 2026-10-16 190C / sell DVA 2026-10-16 175P,True,True,36,Short Strangle: sell DVA 2026-10-16 190C / sell DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,14.40 / 12.40,>= $12.40 credit,False
DVA,Call Ratio Backspread,Call Ratio Backspread,2026-10-16,Call Ratio Backspread: sell DVA 2026-10-16 180C / buy 2x DVA 2026-10-16 200C,True,True,36,Call Ratio Backspread: sell DVA 2026-10-16 180C / buy 2x DVA 2026-10-16 200C,Research,False,False,thin_replay_sample:n=0,non-hard,3.50 / 1.00,>= $1.00 credit,False
DVA,Long Strangle,Long Strangle,2026-10-16,Long Strangle: buy DVA 2026-10-16 190C / buy DVA 2026-10-16 175P,True,True,36,Long Strangle: buy DVA 2026-10-16 190C / buy DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,14.40 / 16.40,<= $16.40 debit,False
DVA,Long Call,Long Call,2026-10-16,Long Call: buy DVA 2026-10-16 190C,True,True,36,Long Call: buy DVA 2026-10-16 190C,Research,False,False,thin_replay_sample:n=0,non-hard,7.35 / 8.00,<= $8.00 debit,False
DVA,Iron Condor,Iron Condor,2026-10-16,Iron Condor: buy DVA 2026-10-16 165P / sell DVA 2026-10-16 175P / sell DVA 2026-10-16 190C / buy DVA 2026-10-16 200C,True,True,36,Iron Condor: buy DVA 2026-10-16 165P / sell DVA 2026-10-16 175P / sell DVA 2026-10-16 190C / buy DVA 2026-10-16 200C,Avoid,False,False,no_usable_liquidity,hard,6.00 / 2.20,>= $2.20 credit,False
DVA,Reverse Jade Lizard,Reverse Jade Lizard,2026-10-16,Reverse Jade Lizard: sell DVA 2026-10-16 190C / sell DVA 2026-10-16 175P / buy DVA 2026-10-16 165P,True,True,36,Reverse Jade Lizard: sell DVA 2026-10-16 190C / sell DVA 2026-10-16 175P / buy DVA 2026-10-16 165P,Avoid,False,False,no_usable_liquidity,hard,10.25 / 7.00,>= $7.00 credit,False
DVA,Protective Put,Protective Put,2026-10-16,Protective Put: hold 100 shares / buy DVA 2026-10-16 175P,True,True,36,Protective Put: hold 100 shares / buy DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,7.05 / 8.40,<= $8.40 debit,False
DVA,Put Ratio Backspread,Put Ratio Backspread,2026-10-16,Put Ratio Backspread: sell DVA 2026-10-16 180P / buy 2x DVA 2026-10-16 165P,True,True,36,Put Ratio Backspread: sell DVA 2026-10-16 180P / buy 2x DVA 2026-10-16 165P,Avoid,False,False,no_usable_liquidity,hard,0.75 / 3.20,<= $3.20 debit,False
DVA,Covered Call,Covered Call,2026-10-16,Covered Call: hold 100 shares / sell DVA 2026-10-16 190C,True,True,36,Covered Call: hold 100 shares / sell DVA 2026-10-16 190C,Research,False,False,thin_replay_sample:n=0,non-hard,7.35 / 6.70,>= $6.70 credit,False
DVA,Cash-Secured Put,Cash-Secured Put,2026-10-16,Cash-Secured Put: sell DVA 2026-10-16 175P,True,True,36,Cash-Secured Put: sell DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,7.05 / 5.70,>= $5.70 credit,False
DVA,Covered Strangle,Covered Strangle,2026-10-16,Covered Strangle: hold 100 shares / sell DVA 2026-10-16 175P / sell DVA 2026-10-16 190C,True,True,36,Covered Strangle: hold 100 shares / sell DVA 2026-10-16 175P / sell DVA 2026-10-16 190C,Avoid,False,False,no_usable_liquidity,hard,14.40 / 12.40,>= $12.40 credit,False
DVA,Wheel Entry CSP,Wheel,2026-10-16,Wheel: sell DVA 2026-10-16 175P,True,True,36,Wheel: sell DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,7.05 / 5.70,>= $5.70 credit,False
DVA,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell DVA 2026-08-21 195C / buy DVA 2026-08-21 200C,True,True,36,Bear Call Credit Spread: sell DVA 2026-08-21 195C / buy DVA 2026-08-21 200C,Avoid,False,False,no_usable_liquidity;bid_ask_too_wide,hard,0.28 / 0.05,>= $1.25 credit,True
DVA,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell DVA 2026-08-21 230C / buy DVA 2026-08-21 250C,True,True,36,Bear Call Credit Spread: sell DVA 2026-08-21 230C / buy DVA 2026-08-21 250C,Avoid,False,False,bid_ask_too_wide,hard,1.05 / -0.05,>= $5.00 credit,True
DVA,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell DVA 2026-08-21 190C / buy DVA 2026-08-21 195C,True,True,36,Bear Call Credit Spread: sell DVA 2026-08-21 190C / buy DVA 2026-08-21 195C,Avoid,False,False,no_usable_liquidity,hard,0.65 / 0.20,>= $1.25 credit,True
DVA,Long Put,Long Put,2026-10-16,Long Put: buy DVA 2026-10-16 175P,True,True,36,Long Put: buy DVA 2026-10-16 175P,Avoid,False,False,no_usable_liquidity,hard,7.05 / 8.40,<= $8.40 debit,False
DVA,Short Straddle,Short Straddle,2026-10-16,Short Straddle: sell DVA 2026-10-16 180C / sell DVA 2026-10-16 180P,True,True,36,Short Straddle: sell DVA 2026-10-16 180C / sell DVA 2026-10-16 180P,Avoid,False,False,no_usable_liquidity,hard,21.05 / 18.20,>= $18.20 credit,False
DVA,Collar,Collar,2026-10-16,Collar: hold 100 shares / buy DVA 2026-10-16 175P / sell DVA 2026-10-16 190C,True,True,36,Collar: hold 100 shares / buy DVA 2026-10-16 175P / sell DVA 2026-10-16 190C,Avoid,False,False,no_usable_liquidity,hard,0.30 / 1.70,<= $1.70 debit,False
ADBE,Collar,Collar,2026-10-16,Collar: hold 100 shares / buy ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C,True,True,49,Collar: hold 100 shares / buy ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,3.57 / 2.45,>= $2.45 credit,False
ADBE,Iron Butterfly,Iron Butterfly,2026-10-16,Iron Butterfly: buy ADBE 2026-10-16 230P / sell ADBE 2026-10-16 260P / sell ADBE 2026-10-16 260C / buy ADBE 2026-10-16 285C,True,True,49,Iron Butterfly: buy ADBE 2026-10-16 230P / sell ADBE 2026-10-16 260P / sell ADBE 2026-10-16 260C / buy ADBE 2026-10-16 285C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,22.12 / 19.35,>= $19.35 credit,False
ADBE,Iron Condor,Iron Condor,2026-10-16,Iron Condor: buy ADBE 2026-10-16 230P / sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,True,True,49,Iron Condor: buy ADBE 2026-10-16 230P / sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,10.40 / 8.10,>= $8.10 credit,False
ADBE,Short Strangle,Short Strangle,2026-10-16,Short Strangle: sell ADBE 2026-10-16 270C / sell ADBE 2026-10-16 245P,True,True,49,Short Strangle: sell ADBE 2026-10-16 270C / sell ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,31.18 / 30.05,>= $30.05 credit,False
ADBE,Long Strangle,Long Strangle,2026-10-16,Long Strangle: buy ADBE 2026-10-16 270C / buy ADBE 2026-10-16 245P,True,True,49,Long Strangle: buy ADBE 2026-10-16 270C / buy ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,31.18 / 32.30,<= $32.30 debit,False
ADBE,Short Straddle,Short Straddle,2026-10-16,Short Straddle: sell ADBE 2026-10-16 260C / sell ADBE 2026-10-16 260P,True,True,49,Short Straddle: sell ADBE 2026-10-16 260C / sell ADBE 2026-10-16 260P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,42.90 / 41.30,>= $41.30 credit,False
ADBE,Long Straddle,Long Straddle,2026-10-16,Long Straddle: buy ADBE 2026-10-16 260C / buy ADBE 2026-10-16 260P,True,True,49,Long Straddle: buy ADBE 2026-10-16 260C / buy ADBE 2026-10-16 260P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,42.90 / 44.50,<= $44.50 debit,False
ADBE,Put Butterfly,Put Butterfly,2026-10-16,Put Butterfly: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P / buy ADBE 2026-10-16 230P,True,True,49,Put Butterfly: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P / buy ADBE 2026-10-16 230P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,2.43 / 4.90,<= $4.90 debit,False
ADBE,Protective Put,Protective Put,2026-10-16,Protective Put: hold 100 shares / buy ADBE 2026-10-16 245P,True,True,49,Protective Put: hold 100 shares / buy ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,13.80 / 14.30,<= $14.30 debit,False
ADBE,Cash-Secured Put,Cash-Secured Put,2026-10-16,Cash-Secured Put: sell ADBE 2026-10-16 245P,True,True,49,Cash-Secured Put: sell ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,13.80 / 13.30,>= $13.30 credit,False
ADBE,Covered Call,Covered Call,2026-10-16,Covered Call: hold 100 shares / sell ADBE 2026-10-16 270C,True,True,49,Covered Call: hold 100 shares / sell ADBE 2026-10-16 270C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,17.38 / 16.75,>= $16.75 credit,False
ADBE,Wheel Entry CSP,Wheel,2026-10-16,Wheel: sell ADBE 2026-10-16 245P,True,True,49,Wheel: sell ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,13.80 / 13.30,>= $13.30 credit,False
ADBE,Long Put,Long Put,2026-10-16,Long Put: buy ADBE 2026-10-16 245P,True,True,49,Long Put: buy ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,13.80 / 14.30,<= $14.30 debit,False
ADBE,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy ADBE 2026-08-21 262.5C / sell ADBE 2026-08-21 267.5C,True,True,49,Bull Call Debit Spread: buy ADBE 2026-08-21 262.5C / sell ADBE 2026-08-21 267.5C,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,1.62 / 2.05,<= $2.25 debit,True
ADBE,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy ADBE 2026-08-21 270C / sell ADBE 2026-08-21 275C,True,True,49,Bull Call Debit Spread: buy ADBE 2026-08-21 270C / sell ADBE 2026-08-21 275C,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,0.92 / 1.21,<= $2.25 debit,True
ADBE,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy ADBE 2026-08-21 255C / sell ADBE 2026-08-21 260C,True,True,49,Bull Call Debit Spread: buy ADBE 2026-08-21 255C / sell ADBE 2026-08-21 260C,Research,False,False,debit must fall to $2.25 or better,non-hard,2.45 / 3.00,<= $2.25 debit,True
ADBE,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy ADBE 2026-08-21 252.5C / sell ADBE 2026-08-21 257.5C,True,True,49,Bull Call Debit Spread: buy ADBE 2026-08-21 252.5C / sell ADBE 2026-08-21 257.5C,Research,False,False,debit must fall to $2.25 or better,non-hard,3.00 / 3.50,<= $2.25 debit,True
ADBE,Call Butterfly,Call Butterfly,2026-10-16,Call Butterfly: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,True,True,49,Call Butterfly: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,1.10 / 1.45,<= $1.45 debit,False
ADBE,Put Calendar,Put Calendar,2026-10-16,Put Calendar: sell ADBE 2026-10-16 260P / buy ADBE 2026-11-20 260P,True,True,49,Put Calendar: sell ADBE 2026-10-16 260P / buy ADBE 2026-11-20 260P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,3.60 / 5.55,<= $5.55 debit,False
ADBE,Call Broken-Wing Butterfly,Call Broken-Wing Butterfly,2026-10-16,Call Broken-Wing Butterfly: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C / buy ADBE 2026-10-16 295C,True,True,49,Call Broken-Wing Butterfly: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C / buy ADBE 2026-10-16 295C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,3.70 / 1.60,>= $1.60 credit,False
ADBE,Put Broken-Wing Butterfly,Put Broken-Wing Butterfly,2026-10-16,Put Broken-Wing Butterfly: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P / buy ADBE 2026-10-16 220P,True,True,49,Put Broken-Wing Butterfly: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P / buy ADBE 2026-10-16 220P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,0.28 / 2.20,<= $2.20 debit,False
ADBE,Call Calendar,Call Calendar,2026-10-16,Call Calendar: sell ADBE 2026-10-16 260C / buy ADBE 2026-11-20 260C,True,True,49,Call Calendar: sell ADBE 2026-10-16 260C / buy ADBE 2026-11-20 260C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,4.65 / 5.65,<= $5.65 debit,False
ADBE,Covered Strangle,Covered Strangle,2026-10-16,Covered Strangle: hold 100 shares / sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C,True,True,49,Covered Strangle: hold 100 shares / sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,31.18 / 30.05,>= $30.05 credit,False
ADBE,Call Diagonal,Call Diagonal,2026-10-16,Call Diagonal: sell ADBE 2026-10-16 270C / buy ADBE 2026-11-20 260C,True,True,49,Call Diagonal: sell ADBE 2026-10-16 270C / buy ADBE 2026-11-20 260C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,8.70 / 9.90,<= $9.90 debit,False
ADBE,Put Diagonal,Put Diagonal,2026-10-16,Put Diagonal: sell ADBE 2026-10-16 245P / buy ADBE 2026-11-20 260P,True,True,49,Put Diagonal: sell ADBE 2026-10-16 245P / buy ADBE 2026-11-20 260P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,11.28 / 12.55,<= $12.55 debit,False
ADBE,Call Ratio Spread,Call Ratio Spread,2026-10-16,Call Ratio Spread: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C,True,True,49,Call Ratio Spread: buy ADBE 2026-10-16 260C / sell 2x ADBE 2026-10-16 270C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,13.32 / 11.65,>= $11.65 credit,False
ADBE,Put Ratio Spread,Put Ratio Spread,2026-10-16,Put Ratio Spread: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P,True,True,49,Put Ratio Spread: buy ADBE 2026-10-16 260P / sell 2x ADBE 2026-10-16 245P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,6.12 / 3.95,>= $3.95 credit,False
ADBE,Call Ratio Backspread,Call Ratio Backspread,2026-10-16,Call Ratio Backspread: sell ADBE 2026-10-16 260C / buy 2x ADBE 2026-10-16 285C,True,True,49,Call Ratio Backspread: sell ADBE 2026-10-16 260C / buy 2x ADBE 2026-10-16 285C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,3.02 / 5.20,<= $5.20 debit,False
ADBE,Put Ratio Backspread,Put Ratio Backspread,2026-10-16,Put Ratio Backspread: sell ADBE 2026-10-16 260P / buy 2x ADBE 2026-10-16 230P,True,True,49,Put Ratio Backspread: sell ADBE 2026-10-16 260P / buy 2x ADBE 2026-10-16 230P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,4.38 / 2.60,>= $2.60 credit,False
ADBE,Jade Lizard,Jade Lizard,2026-10-16,Jade Lizard: sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,True,True,49,Jade Lizard: sell ADBE 2026-10-16 245P / sell ADBE 2026-10-16 270C / buy ADBE 2026-10-16 285C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,18.95 / 16.95,>= $16.95 credit,False
ADBE,Reverse Jade Lizard,Reverse Jade Lizard,2026-10-16,Reverse Jade Lizard: sell ADBE 2026-10-16 270C / sell ADBE 2026-10-16 245P / buy ADBE 2026-10-16 230P,True,True,49,Reverse Jade Lizard: sell ADBE 2026-10-16 270C / sell ADBE 2026-10-16 245P / buy ADBE 2026-10-16 230P,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,22.62 / 21.20,>= $21.20 credit,False
ADBE,Long Call,Long Call,2026-10-16,Long Call: buy ADBE 2026-10-16 270C,True,True,49,Long Call: buy ADBE 2026-10-16 270C,Avoid,False,False,earnings_crosses_expiry:2026-09-10,hard,17.38 / 18.00,<= $18.00 debit,False
ADBE,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell ADBE 2026-08-21 275C / buy ADBE 2026-08-21 280C,True,True,49,Bear Call Credit Spread: sell ADBE 2026-08-21 275C / buy ADBE 2026-08-21 280C,Research,False,False,credit must improve to $1.25 or better,non-hard,0.72 / 0.47,>= $1.25 credit,True
ADBE,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell ADBE 2026-08-21 282.5C / buy ADBE 2026-08-21 320C,True,True,49,Bear Call Credit Spread: sell ADBE 2026-08-21 282.5C / buy ADBE 2026-08-21 320C,Avoid,False,False,bid_ask_too_wide,hard,0.74 / 0.60,>= $9.38 credit,True
ADBE,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell ADBE 2026-08-21 267.5C / buy ADBE 2026-08-21 270C,True,True,49,Bear Call Credit Spread: sell ADBE 2026-08-21 267.5C / buy ADBE 2026-08-21 270C,Research,False,False,credit must improve to $0.62 or better,non-hard,0.67 / 0.24,>= $0.62 credit,True
ADBE,Bear Call,Bear Call Credit Spread,2026-08-21,Bear Call Credit Spread: sell ADBE 2026-08-21 282.5C / buy ADBE 2026-08-21 285C,True,True,49,Bear Call Credit Spread: sell ADBE 2026-08-21 282.5C / buy ADBE 2026-08-21 285C,Avoid,False,False,invalid non-positive combination natural price,hard,0.22 / -0.04,>= $0.62 credit,True
PLTR,Bear Put,Bear Put Debit Spread,2026-08-28,Bear Put Debit Spread: buy PLTR 2026-08-28 172.5P / sell PLTR 2026-08-28 167.5P,True,True,70,Bear Put Debit Spread: buy PLTR 2026-08-28 172.5P / sell PLTR 2026-08-28 167.5P,Research,False,False,debit must fall to $2.25 or better,non-hard,2.35 / 2.50,<= $2.25 debit,True
PLTR,Bear Put,Bear Put Debit Spread,2026-08-28,Bear Put Debit Spread: buy PLTR 2026-08-28 175P / sell PLTR 2026-08-28 170P,True,True,70,Bear Put Debit Spread: buy PLTR 2026-08-28 175P / sell PLTR 2026-08-28 170P,Research,False,False,debit must fall to $2.25 or better,non-hard,2.62 / 2.75,<= $2.25 debit,True
PLTR,Bear Put,Bear Put Debit Spread,2026-08-28,Bear Put Debit Spread: buy PLTR 2026-08-28 162.5P / sell PLTR 2026-08-28 157.5P,True,True,70,Bear Put Debit Spread: buy PLTR 2026-08-28 162.5P / sell PLTR 2026-08-28 157.5P,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,1.19 / 1.29,<= $2.25 debit,True
APP,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy APP 2026-08-21 322.5C / sell APP 2026-08-21 327.5C,True,True,49,Bull Call Debit Spread: buy APP 2026-08-21 322.5C / sell APP 2026-08-21 327.5C,Avoid,False,False,no_usable_liquidity,hard,1.25 / 1.90,<= $2.25 debit,True
APP,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy APP 2026-08-21 300C / sell APP 2026-08-21 305C,True,True,49,Bull Call Debit Spread: buy APP 2026-08-21 300C / sell APP 2026-08-21 305C,Avoid,False,False,no_usable_liquidity,hard,2.70 / 3.50,<= $2.25 debit,True
APP,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy APP 2026-08-21 325C / sell APP 2026-08-21 330C,True,True,49,Bull Call Debit Spread: buy APP 2026-08-21 325C / sell APP 2026-08-21 330C,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,1.00 / 1.40,<= $2.25 debit,True
APP,Bear Call,Bear Call Credit Spread,2026-09-18,Bear Call Credit Spread: sell APP 2026-09-18 340C / buy APP 2026-09-18 350C,True,True,49,Bear Call Credit Spread: sell APP 2026-09-18 340C / buy APP 2026-09-18 350C,Swing Target / Work Limit,True,True,,non-hard,2.30 / 1.80,>= $2.50 credit,True
APP,Bear Call,Bear Call Credit Spread,2026-09-18,Bear Call Credit Spread: sell APP 2026-09-18 400C / buy APP 2026-09-18 480C,True,True,49,Bear Call Credit Spread: sell APP 2026-09-18 400C / buy APP 2026-09-18 480C,Avoid,False,False,bid_ask_too_wide,hard,1.85 / 1.35,>= $20.00 credit,True
APP,Bull Call,Bull Call Debit Spread,2026-09-18,Bull Call Debit Spread,True,True,49,Bull Call Debit Spread,Avoid,False,False,no_usable_liquidity;no_realistic_spread,hard,fresh Schwab recheck,<= $2.25 debit,False
ASTS,Bull Put,Bull Put Credit Spread,2026-08-21,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 68P,True,True,69,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 68P,Research,False,False,non-price confirmations must improve; credit is already within target,non-hard,0.67 / 0.53,>= $0.50 credit,True
ASTS,Bull Put,Bull Put Credit Spread,2026-08-21,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 67P,True,True,69,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 67P,Research,False,False,non-price confirmations must improve; credit is already within target,non-hard,0.95 / 0.84,>= $0.75 credit,True
ASTS,Bull Put,Bull Put Credit Spread,2026-08-21,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 66P,True,True,69,Bull Put Credit Spread: sell ASTS 2026-08-21 70P / buy ASTS 2026-08-21 66P,Research,False,False,non-price confirmations must improve; credit is already within target,non-hard,1.20 / 1.09,>= $1.00 credit,True
ASTS,Bull Put,Bull Put Credit Spread,2026-08-21,Bull Put Credit Spread: sell ASTS 2026-08-21 69P / buy ASTS 2026-08-21 68P,True,True,69,Bull Put Credit Spread: sell ASTS 2026-08-21 69P / buy ASTS 2026-08-21 68P,Research,False,False,non-price confirmations must improve; credit is already within target,non-hard,0.30 / 0.13,>= $0.25 credit,True
ASTS,Bull Put,Bull Put Credit Spread,2026-08-21,Bull Put Credit Spread: sell ASTS 2026-08-21 69P / buy ASTS 2026-08-21 67P,True,True,69,Bull Put Credit Spread: sell ASTS 2026-08-21 69P / buy ASTS 2026-08-21 67P,Research,False,False,non-price confirmations must improve; credit is already within target,non-hard,0.59 / 0.44,>= $0.50 credit,True
CRM,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy CRM 2026-08-21 195C / sell CRM 2026-08-21 200C,True,True,64,Bull Call Debit Spread: buy CRM 2026-08-21 195C / sell CRM 2026-08-21 200C,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,1.74 / 1.91,<= $2.25 debit,True
CRM,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy CRM 2026-08-21 200C / sell CRM 2026-08-21 205C,True,True,64,Bull Call Debit Spread: buy CRM 2026-08-21 200C / sell CRM 2026-08-21 205C,Research,False,False,non-price confirmations must improve; debit is already within target,non-hard,1.04 / 1.21,<= $2.25 debit,True
CRM,Bull Call,Bull Call Debit Spread,2026-08-21,Bull Call Debit Spread: buy CRM 2026-08-21 190C / sell CRM 2026-08-21 195C,True,True,64,Bull Call Debit Spread: buy CRM 2026-08-21 190C / sell CRM 2026-08-21 195C,Research,False,False,debit must fall to $2.25 or better,non-hard,2.55 / 2.80,<= $2.25 debit,True
